tint,text,q
21.27028,10.24653,-2.227208
21.26207,10.36278,-2.149838
21.26207,10.18007,-2.22721
21.26207,9.448862,-2.243791
21.25385,9.224396,-2.138786
21.24564,9.307529,-2.055889
21.27278,9.509566,-2.149841
21.27278,9.675784,-2.210634
21.26207,9.714808,-2.160895
21.29741,9.817046,-2.160895
21.32205,9.958289,-2.238267
21.33027,10.03306,-2.33222
21.33848,10.11612,-2.387486
21.33848,10.2241,-2.293533
21.33848,10.30715,-2.216161
21.33848,10.39019,-2.288006
21.34669,10.46492,-2.243794
21.3549,10.55626,-2.326692
21.39024,10.25154,-2.636181
21.40667,9.545335,-2.437223
21.40667,9.528715,-2.453802
21.42309,9.520404,-2.481435
21.4313,9.65339,-2.50354
21.4313,9.786349,-2.547753
21.44773,9.919294,-2.558805
21.45594,10.00237,-2.680389
21.47712,10.09857,-2.503538
21.47712,10.21485,-2.486958
21.46891,10.33113,-2.370899
21.46891,10.42247,-2.376426
21.4607,10.4889,-2.381951
21.4607,10.57192,-2.420637
21.4607,10.54702,-2.315631
21.45249,10.05705,-2.38195
21.45249,9.799507,-2.260365
21.4607,9.882596,-2.287997
21.46891,9.965682,-2.293523
21.47961,10.0762,-2.227204
21.47141,10.22571,-2.227203
21.47141,10.30876,-2.348788
21.45498,10.3918,-2.171937
21.45498,10.49144,-2.160884
21.45498,10.59938,-2.205096
21.47141,10.66579,-2.210622
21.48783,10.54957,-2.27694
21.50675,10.1452,-2.221674
21.49854,10.08705,-2.381944
21.50675,10.10367,-2.359838
21.49854,10.1452,-2.221673
21.49854,10.24487,-2.19404
21.49854,10.38605,-2.304571
21.49854,10.45248,-2.111141
21.49033,10.54381,-2.221672
21.51151,10.63164,-2.260358
21.51151,10.71465,-2.094561
21.51972,10.80595,-2.083508
21.51151,10.32443,-2.155353
21.5033,10.20816,-2.1443
21.5033,10.22477,-2.326676
21.51972,10.21647,-2.348782
21.53043,10.36848,-2.332202
21.54685,10.43491,-2.216144
21.55506,10.52624,-2.260357
21.57149,10.63417,-2.392994
21.56327,10.70888,-2.260357
21.55506,10.77528,-2.547737
21.55506,10.84168,-2.569843
21.57149,10.88318,-2.426153
21.56327,10.50133,-2.354308
21.56327,10.27713,-2.27141
21.60088,10.30686,-2.404047
21.58446,10.36499,-2.326675
21.58446,10.45633,-2.25483
21.57625,10.52276,-2.144299
21.55983,10.59748,-2.12772
21.55983,10.68879,-2.249304
21.58695,10.79922,-2.210618
21.58695,10.87392,-2.265883
21.57874,10.93201,-2.326675
21.57874,10.86562,-2.194038
21.57874,10.64981,-2.155353
21.57053,10.69132,-2.321149
21.57874,10.75772,-2.249304
21.57874,10.84902,-2.276936
21.60588,10.97604,-2.227197
21.60588,11.04242,-2.304569
21.6223,11.09221,-2.282463
21.6223,11.15858,-2.326675
21.6223,10.5029,-2.337728
21.6223,10.08767,-2.227197
21.60588,9.979681,-2.149826
21.62706,10.09249,-2.199565
21.63527,10.24199,-2.116667
21.63527,10.35826,-2.299042
21.63527,10.44129,-2.354308
21.65169,10.52432,-2.326675
21.65169,10.65715,-2.337728
21.64348,10.74016,-2.332202
21.65169,10.83976,-2.210618
21.65169,10.88956,-2.27141
21.64348,10.95595,-2.188512
21.65419,11.01657,-2.310096
21.65419,11.10784,-2.243777
21.6624,11.16592,-2.249304
21.64598,11.2157,-2.149826
21.65419,10.63478,-2.227197
21.6624,10.11163,-2.216144
21.67311,9.98125,-2.276936
21.6649,10.0394,-2.11114
21.6649,10.13908,-2.376414
21.65669,10.28027,-2.392994
21.68132,10.42144,-2.431679
21.68953,10.54599,-2.23825
21.68953,10.58749,-2.182985
21.68132,10.67881,-2.459312
21.68953,10.77012,-2.182985
21.70251,10.89114,-2.321149
21.6943,10.92433,-2.359834
21.6943,11.00732,-2.315622
21.6943,11.0737,-2.11114
21.6943,11.13178,-2.194038
21.70251,11.18986,-2.370888
21.70251,11.23963,-2.326675
21.72964,11.31682,-2.420627
21.73784,11.36659,-2.437206
21.72964,11.40807,-2.326675
21.71321,11.13431,-2.216144
21.71321,10.68616,-2.09456
21.71321,10.60314,-2.348782
21.71321,10.61145,-2.337728
21.71321,10.66956,-2.4151
21.71321,10.78577,-2.23825
21.72964,10.90196,-2.520104
21.75903,10.99807,-2.370888
21.77545,11.07275,-2.569843
21.76724,11.13913,-2.249304
21.75903,11.2055,-2.326675
21.75903,11.27187,-2.359834
21.77795,11.35735,-2.409573
21.77795,11.40712,-2.310096
21.76974,11.45688,-2.348782
21.76974,11.50665,-2.359834
21.76974,11.34076,-2.276936
21.76974,10.83462,-2.28799
21.76153,10.652,-2.199565
21.75332,10.68521,-2.188512
21.75332,10.77652,-2.171932
21.75332,10.88441,-2.315622
21.78272,10.98882,-2.122193
21.77451,11.08839,-2.221671
21.77451,11.16307,-2.365361
21.78272,11.25433,-2.205091
21.74988,11.32069,-2.276936
21.75809,11.38705,-2.315622
21.74988,11.45341,-2.326675
21.77702,11.53059,-2.072454
21.79344,11.57205,-2.348782
21.77702,11.61352,-2.155353
21.77702,11.64669,-2.199565
21.77702,11.69644,-2.354308
21.79344,11.14901,-2.282463
21.77702,10.55144,-2.299042
21.78523,10.47672,-2.232724
21.76881,10.47672,-2.426153
21.7606,10.59295,-2.315622
21.76881,10.72577,-2.365361
21.80415,10.86111,-2.27141
21.80415,10.97729,-2.282463
21.80415,11.05197,-2.144299
21.78773,11.15154,-2.387467
21.78773,11.22621,-2.194038
21.77952,11.29258,-2.232724
21.77131,11.32576,-2.27141
21.76311,11.40041,-2.282463
21.76311,11.45018,-2.370888
21.80071,11.53793,-2.23825
21.7925,11.58769,-2.315622
21.7925,11.63745,-2.149826
21.7925,11.67062,-2.359834
21.7843,11.72037,-2.149826
21.77609,11.75354,-2.171932
21.7843,11.7867,-2.326675
21.7843,11.65403,-2.28799
21.81143,11.10082,-2.282463
21.81143,10.92655,-2.293516
21.81964,10.94315,-2.066928
21.81143,10.98465,-2.205091
21.80322,11.08422,-2.105613
21.80322,11.20867,-2.149826
21.80322,11.30822,-2.171932
21.80322,11.38288,-2.293516
21.80322,11.44923,-2.321149
21.82441,11.52041,-2.227197
21.83262,11.57017,-2.12772
21.8162,11.63651,-2.194038
21.80799,11.68626,-2.232724
21.80799,11.73601,-2.149826
21.80799,11.79405,-2.039295
21.80799,11.82722,-2.138773
21.79157,11.86867,-2.006136
21.79978,11.91012,-2.205091
21.79157,11.95157,-2.260357
21.80229,12.01212,-2.138773
21.79408,11.72196,-2.182985
21.80229,11.24091,-1.98403
21.81049,11.07498,-2.216144
21.81049,11.13306,-2.25483
21.81049,11.19943,-2.232724
21.8187,11.30728,-2.337728
21.8187,11.40682,-2.392994
21.85631,11.51947,-2.337728
21.84811,11.58581,-2.017189
21.84811,11.66045,-2.470365
21.84811,11.72678,-2.337728
21.83169,11.76824,-2.232724
21.83169,11.83457,-2.25483
21.83169,11.8926,-2.144299
21.82348,11.94234,-2.182985
21.83169,11.98379,-2.149826
21.81527,12.01694,-1.98403
21.81778,12.08579,-2.122193
21.80136,12.12723,-1.906658
21.78494,12.15209,-2.000609
21.77673,12.20182,-1.995083
21.77673,12.21839,-2.050348
21.76031,11.66298,-1.95087
21.76852,11.37271,-1.956397
21.76031,11.28975,-1.917711
21.76852,11.33953,-2.249304
21.81434,11.45218,-2.199565
21.80614,11.56,-2.210618
21.81434,11.65122,-2.149826
21.81434,11.73414,-2.221671
21.79793,11.80047,-2.216144
21.78972,11.8585,-2.083507
21.79793,11.91654,-2.11114
21.7733,11.97456,-1.917711
21.76509,12.03259,-2.133246
21.75688,12.07403,-2.105613
21.75688,12.12376,-2.044822
21.75688,12.17349,-2.116667
21.79222,12.24232,-2.089034
21.78402,12.28375,-2.09456
21.78402,12.32519,-2.138773
21.7676,12.34176,-2.061401
21.75118,12.36662,-2.028242
21.73476,12.39147,-1.939817
21.74297,12.42462,-1.972976
21.75118,12.44947,-1.956397
21.75118,12.49918,-2.194038
21.74297,12.52404,-1.917711
21.79131,12.60595,-2.144299
21.79131,11.85182,-2.028242
21.79131,11.26301,-2.227197
21.79952,11.15515,-2.188512
21.79952,11.19664,-2.138773
21.80773,11.31278,-2.083507
21.80773,11.42891,-2.12772
21.80773,11.55331,-2.000609
21.79131,11.64454,-2.194038
21.79131,11.72746,-2.000609
21.7831,11.81037,-2.116667
21.76668,11.87669,-2.017189
21.75847,11.94301,-1.995083
21.75027,12.00104,-2.066928
21.77145,12.08046,-2.000609
21.72563,12.10879,-2.149826
21.77145,12.1882,-2.149826
21.77145,12.23793,-2.083507
21.75504,12.27936,-2.028242
21.75504,12.32908,-2.177459
21.78787,12.35394,-1.901131
21.77145,12.37051,-2.044822
21.77145,12.42022,-1.934291
21.76324,12.46165,-2.061401
21.75504,12.47822,-1.945344
21.77624,12.54104,-2.066928
21.77624,12.58246,-2.044822
21.77624,12.60731,-2.011662
21.75982,12.64873,-1.96745
21.75161,12.67358,-2.022715
21.75161,12.68186,-1.928764
21.75161,12.70671,-1.917711
21.75161,12.73156,-1.96745
21.75161,12.78125,-2.166405
21.75161,12.81438,-2.138773
21.75982,12.84751,-2.232724
21.75161,12.86407,-2.066928
21.75161,12.84751,-2.205091
21.75161,12.8972,-2.216144
21.75161,12.67358,-2.171932
21.75982,12.45819,-2.09456
21.7434,12.4499,-1.978503
21.7434,12.5079,-1.906658
21.77054,12.58499,-2.044822
21.76233,12.65126,-1.901131
21.77054,12.71753,-2.055875
21.75412,12.77551,-2.061401
21.75412,12.81692,-2.000609
21.76233,12.85833,-2.017189
21.7377,12.89973,-1.801654
21.72128,12.93286,-1.751915
21.71307,12.98254,-1.818233
21.70486,12.99082,-1.890078
21.69665,13.01566,-2.033768
21.69665,13.01566,-1.945344
21.69665,13.04879,-1.80718
21.74248,13.10329,-2.061401
21.73427,13.14468,-1.906658
21.69665,13.13158,-2.017189
21.72606,13.18608,-1.873499
21.71785,13.22747,-1.901131
21.70964,12.60639,-1.978503
21.69322,11.94345,-1.939817
21.70144,11.7113,-1.834813
21.70964,11.7113,-2.028242
21.69322,11.77764,-2.039295
21.69322,11.88542,-2.083507
21.67681,11.99318,-1.884552
21.6686,12.08436,-1.96745
21.67681,12.18382,-2.072454
21.6686,12.26669,-2.006136
21.6686,12.34127,-2.000609
21.67681,12.41584,-1.989556
21.6686,12.46555,-1.879025
21.66039,12.52354,-1.939817
21.64396,12.57325,-2.000609
21.65218,12.60639,-1.972976
21.64396,12.65609,-1.961923
21.63576,12.67266,-1.98403
21.6629,12.7663,-1.768494
21.6629,12.79115,-2.006136
21.62754,12.81346,-1.917711
21.64648,12.88225,-1.829286
21.62754,12.888,-1.972976
21.63827,12.96506,-1.740862
21.64648,12.97334,-1.961923
21.62185,13.00646,-1.873499
21.63006,13.01474,-1.867972
21.61364,13.04786,-1.867972
21.61364,13.06442,-1.851393
21.60543,13.08098,-1.873499
21.60543,13.13066,-1.917711
21.60543,13.18033,-1.785074
21.60543,13.18861,-1.80718
21.60543,13.21345,-1.995083
21.60543,13.24656,-1.873499
21.58901,13.25484,-1.939817
21.5808,13.27967,-1.779547
21.58901,13.32934,-1.95087
21.5808,13.32934,-2.000609
21.57259,13.35417,-1.917711
21.57259,13.35417,-1.762968
21.57259,13.38728,-1.856919
21.56437,13.42039,-1.901131
21.55616,13.40384,-1.856919
21.55616,13.46177,-1.779547
21.58558,13.51625,-1.812707
21.53974,13.50315,-1.785074
21.56916,13.54935,-1.829286
21.56916,13.5659,-2.000609
21.56916,13.58245,-1.890078
21.56095,13.6321,-1.851393
21.56095,13.599,-1.923237
21.55274,13.58245,-1.917711
21.55274,13.65693,-2.039295
21.56095,13.6652,-1.989556
21.56916,13.67348,-1.939817
21.53974,13.66038,-2.033768
21.54795,13.69348,-1.884552
21.56916,13.7314,-1.995083
21.52332,13.73485,-1.796127
21.55274,13.74794,-1.873499
21.54453,13.75622,-1.834813
21.5281,13.74794,-1.862446
21.5281,13.80586,-1.779547
21.53631,13.81413,-1.923237
21.5281,13.81413,-1.989556
21.51989,13.83895,-1.785074
21.50347,13.82241,-1.762968
21.50347,13.83895,-1.818233
21.50347,13.88859,-1.779547
21.50347,13.88859,-1.774021
21.49526,13.92168,-1.796127
21.49526,13.88032,-1.779547
21.48705,13.88032,-1.66349
21.44942,13.88377,-1.856919
21.47884,13.96304,-1.779547
21.47062,13.96304,-1.713229
21.47062,13.93822,-1.685596
21.47062,13.95477,-1.740862
21.46241,13.97131,-1.724282
21.4542,13.97959,-1.702176
21.4542,14.02094,-1.68007
21.43778,14.07884,-1.707702
21.44599,14.03749,-1.757441
21.43778,14.05403,-1.718755
21.43778,14.03749,-1.774021
21.43778,14.07884,-1.82376
21.43778,14.10366,-1.751915
21.42957,14.10366,-1.862446
21.42957,14.09539,-1.7906
21.42135,14.11193,-1.691123
21.42135,14.13674,-1.740862
21.42135,14.11193,-1.779547
21.41314,14.12847,-1.696649
21.40493,14.16982,-1.812707
21.41314,14.17809,-1.879025
21.39672,14.17809,-1.696649
21.40493,14.16155,-1.796127
21.39672,14.21117,-1.685596
21.40493,14.25252,-1.851393
21.40493,14.25252,-1.785074
21.40493,14.26906,-1.762968
21.35909,14.25597,-1.774021
21.38851,14.2856,-1.818233
21.38029,14.31867,-1.829286
21.35909,14.27251,-1.917711
21.38029,14.2856,-1.729808
21.37208,14.31867,-1.696649
21.37208,14.33521,-1.796127
21.35566,14.31867,-1.818233
21.37208,14.33521,-1.840339
21.37208,14.33521,-1.762968
21.37208,14.35175,-1.867972
21.34266,14.33866,-1.840339
21.33445,14.36347,-1.751915
21.33445,14.37174,-1.82376
21.32624,14.36347,-1.873499
21.32624,14.37174,-1.82376
21.31802,14.39654,-1.718755
21.30981,14.42135,-1.740862
21.31802,14.38827,-1.718755
21.31802,14.37174,-1.845866
21.32624,14.40481,-1.768494
21.30981,14.38827,-1.818233
21.30981,14.43788,-1.674543
21.3016,14.44615,-1.856919
21.3016,14.45442,-1.740862
21.30981,14.47095,-1.746388
21.29339,14.47095,-1.702176
21.28517,14.48749,-1.779547
21.28517,14.54536,-1.696649
21.27696,14.50403,-1.641384
21.26875,14.51229,-1.641384
21.26875,14.53709,-1.586118
21.26875,14.5619,-1.691123
21.26053,14.55363,-1.558486
21.26053,14.5619,-1.718755
21.25232,14.5619,-1.613751
21.25232,14.54536,-1.818233
21.22517,14.50149,-1.657963
21.25232,14.5619,-1.66349
21.25232,14.6115,-1.746388
21.21695,14.59243,-1.696649
21.21695,14.59243,-1.619278
21.22517,14.55936,-1.713229
21.21695,14.6255,-1.66349
21.21695,14.64203,-1.674543
21.23338,14.64203,-1.762968
21.21695,14.65856,-1.774021
21.21695,14.65856,-1.685596
21.21695,14.6255,-1.669016
21.21695,14.67509,-1.774021
21.21695,14.67509,-1.774021
21.21695,14.66683,-1.713229
21.21695,14.65856,-1.796127
21.21695,14.69163,-1.840339
21.21695,14.72469,-1.762968
21.18753,14.7612,-1.751915
21.23338,14.76601,-1.895605
21.23338,14.78255,-1.768494
21.22517,14.77428,-1.7906
21.22517,14.74122,-1.762968
21.19574,14.72814,-1.713229
21.18753,14.71161,-1.740862
21.17931,14.7364,-1.674543
21.1711,14.74467,-1.68007
21.1711,14.79426,-1.674543
21.17931,14.83558,-1.961923
21.18753,14.84385,-1.774021
21.17931,14.81079,-1.696649
21.17931,14.82732,-1.82376
21.17931,14.81905,-1.746388
21.15216,14.75867,-1.619278
21.15216,14.79173,-1.702176
21.15216,14.79173,-1.669016
21.13573,14.80826,-1.718755
21.15216,14.80826,-1.856919
21.14395,14.85785,-1.641384
21.14395,14.85785,-1.696649
21.14395,14.83305,-1.774021
21.13573,14.86611,-1.613751
21.14395,14.87438,-1.713229
21.14395,14.90743,-1.729808
21.13573,14.93223,-1.746388
21.14395,14.92396,-1.829286
21.14395,14.90743,-1.696649
21.15216,14.9157,-1.729808
21.14395,14.92396,-1.652437
21.14395,14.99007,-1.613751
21.13573,15.02312,-1.696649
21.11452,14.9522,-1.80718
21.11452,14.98526,-1.718755
21.11452,15.01831,-1.652437
21.11452,14.99352,-1.696649
21.12274,14.98526,-1.82376
21.12274,15.00178,-1.774021
21.11452,14.96873,-1.718755
21.11452,14.9522,-1.785074
21.11452,14.93568,-1.768494
21.11452,14.98526,-1.762968
21.10631,15.0431,-1.724282
21.0851,14.98872,-1.751915
21.09332,15.00524,-1.801654
21.09332,15.02177,-1.895605
21.10153,15.06308,-1.867972
21.10153,15.06308,-1.746388
21.10153,15.08787,-1.685596
21.10153,15.08787,-1.707702
21.10153,15.07135,-1.729808
21.10153,15.05482,-1.669016
21.09332,15.02177,-1.68007
21.10153,15.05482,-1.785074
21.10153,15.06308,-1.635857
21.10153,15.07961,-1.669016
21.10975,15.08787,-1.801654
21.04495,15.01443,-1.751915
21.04495,15.08053,-1.707702
21.04495,15.05574,-1.669016
21.03673,15.064,-1.735335
21.04495,15.12184,-1.729808
21.04495,15.11358,-1.724282
21.04495,15.13837,-1.702176
21.04495,15.13837,-1.64691
21.04495,15.09706,-1.691123
21.02601,15.06974,-1.762968
21.01779,15.06148,-1.669016
21.01779,15.06974,-1.674543
21.01779,15.10279,-1.796127
21.02601,15.11932,-1.873499
21.04244,15.13584,-1.906658
21.03422,15.1441,-1.740862
21.03422,15.15237,-1.718755
21.03422,15.18541,-1.702176
21.03422,15.23498,-1.729808
21.04244,15.18541,-1.674543
21.03422,15.15237,-1.707702
21.03422,15.18541,-1.608225
21.03422,15.2102,-1.751915
21.0048,15.14756,-1.641384
21.03422,15.18541,-1.702176
21.01301,15.15582,-1.751915
21.0048,15.18887,-1.641384
21.02123,15.22191,-1.685596
21.0048,15.20539,-1.66349
21.0048,15.23843,-1.718755
21.0048,15.2467,-1.624804
21.0048,15.27148,-1.779547
21.0048,15.27148,-1.597171
21.0048,15.288,-1.707702
21.01301,15.27974,-1.630331
21.01301,15.27974,-1.729808
20.99408,15.25244,-1.729808
20.99408,15.25244,-1.785074
20.98586,15.2607,-1.641384
20.99408,15.24417,-1.729808
21.00229,15.21939,-1.762968
21.00229,15.24417,-1.713229
21.0105,15.27722,-1.796127
21.0105,15.29374,-1.862446
21.02694,15.31026,-1.945344
21.04337,15.37634,-1.961923
21.05979,15.36808,-2.12772
21.07622,15.35982,-2.160879
21.06323,15.32198,-2.321149
21.07966,15.29719,-2.105613
21.09609,15.31372,-2.138773
21.1043,15.33024,-2.072454
21.12073,15.34676,-2.381941
21.12894,15.36328,-2.166405
21.12894,15.38806,-2.022715
21.11252,15.36328,-1.939817
21.11252,15.33024,-1.729808
21.09609,15.3385,-1.751915
21.07966,15.40458,-1.641384
21.05251,15.36902,-1.80718
21.05251,15.36902,-1.785074
21.03608,15.38554,-1.724282
21.03608,15.36902,-1.657963
21.03608,15.4351,-1.746388
21.03608,15.38554,-1.669016
21.01965,15.4351,-1.552959
21.01965,15.4351,-1.641384
21.01965,15.4351,-1.630331
21.01965,15.4351,-1.597171
21.00322,15.48465,-1.536379
21.00322,15.45162,-1.464534
20.99501,15.4351,-1.492167
21.00322,15.45162,-1.630331
20.98679,15.41032,-1.564012
21.00322,15.45162,-1.641384
21.00322,15.46814,-1.657963
20.96558,15.47985,-1.613751
20.96558,15.45507,-1.597171
20.99023,15.46333,-1.7906
20.99023,15.48811,-1.851393
20.99844,15.46333,-1.812707
21.01487,15.51289,-1.746388
21.02309,15.56244,-1.923237
21.04774,15.51289,-1.945344
21.04774,15.54592,-1.812707
21.03952,15.54592,-1.696649
21.03952,15.5294,-1.591645
21.03131,15.55418,-1.630331
21.01487,15.49637,-1.569539
21.00666,15.52115,-1.597171
20.99844,15.53766,-1.508747
20.96308,15.55992,-1.492167
20.95486,15.56818,-1.525326
20.94665,15.53514,-1.409269
20.94665,15.56818,-1.50322
20.95486,15.55992,-1.64691
20.95486,15.57644,-1.569539
20.96308,15.60121,-1.619278
20.96308,15.62598,-1.613751
20.96308,15.6425,-1.536379
20.95486,15.6425,-1.475587
20.95486,15.61773,-1.481114
20.94665,15.60121,-1.470061
20.93843,15.61773,-1.464534
20.93843,15.65076,-1.552959
20.93843,15.7003,-1.514273
20.90901,15.6377,-1.547432
20.91722,15.59641,-1.669016
20.91722,15.57164,-1.586118
20.91722,15.58815,-1.602698
20.92544,15.62119,-1.624804
20.91722,15.62944,-1.492167
20.91722,15.64596,-1.475587
20.90901,15.6377,-1.508747
20.90901,15.65422,-1.464534
20.90079,15.66247,-1.464534
20.90079,15.61293,-1.398216
20.90079,15.6377,-1.508747
20.90079,15.67899,-1.387163
20.89258,15.64596,-1.447955
20.89258,15.65422,-1.541906
20.89258,15.67073,-1.514273
20.90079,15.67899,-1.68007
20.88186,15.68473,-1.635857
20.89007,15.70124,-1.635857
20.89829,15.71776,-1.801654
20.92294,15.68473,-1.862446
20.93937,15.75079,-2.083507
20.96401,15.74253,-1.98403
20.97223,15.79207,-2.100087
20.98866,15.8251,-2.006136
20.98866,15.75904,-2.028242
20.98866,15.80858,-1.774021
20.98044,15.7673,-1.597171
20.96401,15.6517,-1.580592
20.94758,15.38742,-1.552959
20.93937,15.34612,-1.453481
20.93115,15.3709,-1.431375
20.93115,15.42871,-1.635857
20.92294,15.47001,-1.5198
20.92294,15.50305,-1.508747
20.89578,15.40141,-1.436902
20.91472,15.10654,-1.464534
20.91472,15.04044,-1.436902
20.87934,15.05444,-1.398216
20.87113,15.08749,-1.453481
20.87934,15.16185,-1.464534
20.87934,15.24446,-1.447955
20.87934,15.26098,-1.442428
20.87113,15.31881,-1.425848
20.87113,15.33533,-1.436902
20.87113,15.36011,-1.453481
20.87934,15.38489,-1.541906
20.87113,15.40967,-1.5198
20.87934,15.45923,-1.630331
20.89578,15.47575,-1.696649
20.90399,15.22794,-1.740862
20.92042,15.04618,-1.801654
20.91565,15.04964,-1.972976
20.92387,15.08269,-1.829286
20.92387,15.124,-1.80718
20.93208,15.15705,-1.66349
20.91565,15.19836,-1.547432
20.89922,15.23966,-1.486641
20.891,15.30575,-1.486641
20.88279,15.33053,-1.442428
20.88279,15.33053,-1.5198
20.88279,15.31401,-1.630331
20.88279,15.34705,-1.569539
20.88279,15.41313,-1.552959
20.891,15.29749,-1.602698
20.891,15.04138,-1.575065
20.88279,14.95874,-1.447955
20.87457,15.00832,-1.425848
20.87457,15.07443,-1.425848
20.86636,15.124,-1.387163
20.85814,15.17357,-1.425848
20.86636,15.09921,-1.453481
20.86636,14.80999,-1.50322
20.86636,14.7356,-1.464534
20.8392,14.75788,-1.420322
20.82277,14.83226,-1.431375
20.83099,14.93143,-1.370583
20.83099,14.98928,-1.381636
20.82277,14.9397,-1.331897
20.82277,13.66625,-1.5198
20.85564,13.57523,-1.751915
20.86385,15.21236,-1.774021
20.8885,15.10496,-1.80718
20.90493,15.10496,-1.895605
20.92958,15.74095,-1.956397
20.94601,15.99688,-1.945344
20.92481,15.27365,-1.895605
20.94945,14.73655,-2.022715
20.96588,14.59603,-1.939817
20.9741,14.61256,-1.96745
20.9741,14.68695,-1.989556
20.99053,14.76135,-2.033768
20.99874,14.8192,-2.232724
20.99874,14.90184,-2.033768
20.99874,14.97622,-1.82376
20.99874,15.00101,-1.834813
20.98231,15.03406,-1.602698
20.96588,15.08363,-1.525326
20.94945,15.11668,-1.470061
20.94124,15.13321,-1.497694
20.94124,15.00927,-1.630331
20.93302,14.78614,-1.525326
20.94124,14.74481,-1.696649
20.94945,14.7944,-1.740862
20.95767,14.85226,-1.674543
20.95767,14.92663,-1.796127
20.9741,14.97622,-1.82376
20.9741,14.87705,-1.746388
20.98231,14.59603,-1.630331
20.9741,14.53816,-1.696649
20.96588,14.59603,-1.5198
20.95767,14.67869,-1.50322
20.91409,14.7175,-1.420322
20.91409,14.80015,-1.564012
20.9223,14.79189,-1.597171
20.9223,14.48604,-1.486641
20.9223,14.4199,-1.624804
20.9223,14.48604,-1.525326
20.9223,14.56871,-1.50322
20.91409,14.65964,-1.552959
20.91409,14.7175,-1.442428
20.90587,14.77536,-1.398216
20.89766,14.53564,-1.365057
20.88944,14.37028,-1.354003
20.88123,14.38682,-1.331897
20.88123,14.45296,-1.442428
20.87301,14.51911,-1.365057
20.87301,14.59351,-1.348477
20.86479,14.65964,-1.34295
20.87301,14.51084,-1.398216
20.86479,14.32894,-1.365057
20.87301,14.3124,-1.475587
20.86479,14.37855,-1.420322
20.87301,14.45296,-1.447955
20.88123,14.54391,-1.387163
20.88123,14.61831,-1.409269
20.86479,14.50257,-1.431375
20.87301,14.25452,-1.470061
20.84359,14.20837,-1.403742
20.84359,14.27453,-1.464534
20.85181,14.35722,-1.492167
20.85181,14.4399,-1.497694
20.84359,14.50604,-1.442428
20.84359,14.47297,-1.486641
20.84359,14.20837,-1.381636
20.83537,14.16702,-1.387163
20.83537,14.22491,-1.486641
20.83537,14.31587,-1.453481
20.84359,14.39856,-1.547432
20.85181,14.47297,-1.497694
20.86003,14.48951,-1.796127
20.86003,14.24972,-1.64691
20.87646,14.14221,-1.597171
20.86824,14.18356,-1.552959
20.86003,14.26626,-1.525326
20.86003,14.33241,-1.447955
20.86824,14.40683,-1.481114
20.86824,14.48124,-1.459008
20.86003,14.24972,-1.414795
20.85181,14.09258,-1.387163
20.84359,14.10913,-1.37611
20.84359,14.16702,-1.35953
20.84359,14.26626,-1.431375
20.82716,14.34895,-1.337424
20.83537,14.40683,-1.37611
20.83537,14.23318,-1.398216
20.82716,14.0016,-1.381636
20.82716,14.02641,-1.348477
20.80001,14.0818,-1.337424
20.80001,14.17277,-1.320844
20.81894,14.29106,-1.365057
20.82716,14.36549,-1.464534
20.80823,14.26374,-1.442428
20.83537,14.09258,-1.436902
20.84359,14.0595,-1.453481
20.80823,14.0818,-1.486641
20.80823,14.15623,-1.464534
20.80823,14.23066,-1.481114
20.80823,14.29682,-1.436902
20.81644,14.27201,-1.414795
20.81644,14.0239,-1.447955
20.81644,13.95772,-1.431375
20.81644,14.01563,-1.381636
20.80823,14.11488,-1.431375
20.80823,14.19758,-1.398216
20.80823,14.26374,-1.447955
20.80823,14.28028,-1.354003
20.80001,14.04871,-1.34295
20.80001,13.97427,-1.370583
20.79179,14.00735,-1.409269
20.80001,14.09007,-1.442428
20.80823,14.1645,-1.392689
20.80823,14.2472,-1.464534
20.80823,14.30509,-1.486641
20.82466,14.09834,-1.586118
20.84109,13.94118,-1.718755
20.85752,13.966,-1.740862
20.8468,14.02137,-1.840339
20.86324,14.11236,-2.044822
20.8961,14.18679,-1.901131
20.8961,14.25295,-1.890078
20.91253,14.11236,-1.972976
20.92896,13.93865,-2.033768
20.93718,13.92211,-1.972976
20.94539,13.97174,-1.96745
20.95361,14.06273,-1.856919
20.96182,14.13717,-1.895605
20.95361,14.20333,-1.702176
20.94539,14.10408,-1.602698
20.92074,13.88075,-1.525326
20.90431,13.8642,-1.470061
20.8961,13.93865,-1.475587
20.88788,14.03792,-1.37611
20.88788,14.12063,-1.442428
20.87967,14.18679,-1.387163
20.87145,14.17025,-1.34295
20.86324,13.96347,-1.304265
20.85502,13.88902,-1.331897
20.8468,13.94693,-1.354003
20.8468,14.02137,-1.348477
20.83037,14.10408,-1.243473
20.83037,14.17025,-1.293211
20.83037,14.17025,-1.254526
20.82215,13.93865,-1.248999
20.81394,13.87247,-1.298738
20.80572,13.92211,-1.237946
20.80572,13.99656,-1.248999
20.7975,14.07927,-1.254526
20.78929,14.15371,-1.221366
20.78929,14.22814,-1.271105
20.7975,13.99656,-1.287685
20.7975,13.88902,-1.420322
20.80572,13.88902,-1.403742
20.81394,13.96347,-1.414795
20.81394,14.05446,-1.414795
20.81394,14.1289,-1.354003
20.81394,14.19506,-1.309791
20.82215,14.071,-1.309791
20.81394,13.87247,-1.298738
20.77631,13.85113,-1.304265
20.76809,13.90904,-1.276632
20.76809,14.00004,-1.287685
